two to four,,four to six,,six to eight,,eight to ten,,ten to twelve,
X,Y,X,Y,X,Y,X,Y,X,Y
0.011267605633802857,0.009205020920501461,0.09295774647887323,0.017154811715481166,0.39718309859154927,0.017154811715481166,0.504225352112676,0.001255230125522644,0.6028169014084508,0.009205020920501461
0.03943661971830986,0.009205020920501461,0.11830985915492959,0.05690376569037614,0.41408450704225347,0.017154811715481166,0.552112676056338,0.009205020920501461,0.6845070422535211,0.009205020920501461
0.05633802816901412,0.017154811715481166,0.1380281690140845,0.08075313807531348,0.4394366197183099,0.009205020920501461,0.591549295774648,0.017154811715481166,0.7380281690140844,0.017154811715481166
0.07323943661971832,0.0330543933054388,0.15774647887323945,0.06485355648535585,0.4619718309859155,0.017154811715481166,0.6394366197183099,0.04895397489539732,0.7999999999999998,0.0330543933054388
0.09014084507042258,0.08870292887029319,0.1774647887323944,0.05690376569037614,0.4845070422535211,0.05690376569037614,0.6732394366197183,0.08870292887029319,0.8619718309859155,0.06485355648535585
0.10422535211267603,0.18410041841004166,0.1971830985915493,0.08870292887029319,0.4985915492957746,0.11255230125523052,0.6957746478873239,0.1443514644351458,0.8985915492957746,0.08870292887029319
0.11549295774647889,0.28744769874476983,0.2140845070422535,0.1443514644351458,0.5098591549295775,0.207949790794979,0.7098591549295774,0.207949790794979,0.9323943661971832,0.12845188284518816
0.12394366197183099,0.39079497907949756,0.23661971830985912,0.22384937238493752,0.523943661971831,0.28744769874476983,0.7239436619718309,0.29539748953974865,0.9661971830985916,0.18410041841004166
0.13239436619718314,0.45439330543933076,0.25915492957746483,0.29539748953974865,0.5380281690140847,0.3669456066945602,0.7436619718309858,0.430543933054393,1.0028169014084507,0.23974895397489515
0.1380281690140845,0.4941422594142253,0.27605633802816903,0.35899581589958096,0.552112676056338,0.4623430962343096,0.7577464788732393,0.5259414225941419,1.0338028169014084,0.2794979079497901
0.1464788732394366,0.5179916317991626,0.28732394366197184,0.42259414225941416,0.5661971830985915,0.5815899581589958,0.7774647887323944,0.6690376569037655,1.0619718309859156,0.30334728033472746
0.16056338028169015,0.5338912133891212,0.29859154929577475,0.5179916317991626,0.5774647887323945,0.7167364016736402,0.7915492957746479,0.7644351464435144,1.0901408450704224,0.31129707112970717
0.1746478873239437,0.5736401673640166,0.30704225352112674,0.6133891213389115,0.5887323943661973,0.9552301255230127,0.8056338028169014,0.907531380753138,1.1154929577464787,0.30334728033472746
0.1830985915492958,0.6769874476987447,0.31549295774647895,0.7087866108786609,0.6028169014084508,1.2414225941422594,0.8140845070422535,1.0029288702928865,1.1408450704225352,0.2715481171548113
0.1915492957746479,0.7723849372384932,0.32112676056338035,0.7803347280334725,0.6112676056338029,1.4958158995815896,0.8225352112676056,1.14602510460251,1.1661971830985915,0.22384937238493752
0.1971830985915493,0.8836820083682002,0.32957746478873234,0.8836820083682002,0.6225352112676057,1.7502092050209201,0.8309859154929577,1.257322175732217,1.1971830985915495,0.16025104602510432
0.2028169014084507,0.9870292887029284,0.33802816901408456,1.018828451882845,0.6338028169014085,1.980753138075313,0.8394366197183099,1.4004184100418406,1.2225352112676056,0.11255230125523052
0.2056338028169014,1.0903765690376561,0.34366197183098596,1.1380753138075308,0.6450704225352113,2.258995815899581,0.8450704225352113,1.5117154811715476,1.2507042253521126,0.08075313807531348
0.2112676056338028,1.1937238493723843,0.35492957746478876,1.2811715481171544,0.6535211267605634,2.5213389121338907,0.8507042253521129,1.646861924686192,1.2816901408450705,0.06485355648535585
0.21690140845070421,1.297071129707113,0.36338028169014086,1.3845188284518826,0.6591549295774648,2.7359832635983254,0.8591549295774648,1.7502092050209201,1.3126760563380282,0.05690376569037614
0.22253521126760561,1.4004184100418406,0.37464788732394366,1.440167364016736,0.6647887323943662,2.9506276150627606,0.8647887323943662,1.8138075313807525,1.352112676056338,0.04895397489539732
0.22816901408450713,1.5037656903765684,0.3830985915492959,1.4640167364016734,0.6704225352112676,3.149372384937238,0.8704225352112676,1.8535564853556479,1.388732394366197,0.025104602510459983
0.23943661971830993,1.5991631799163177,0.39436619718309857,1.4878661087866103,0.676056338028169,3.308368200836819,0.8788732394366197,1.8853556485355645,1.4140845070422536,0.017154811715481166
0.2535211267605633,1.6389121338912132,0.4028169014084508,1.5276150627615057,0.6788732394366197,3.364016736401673,0.8929577464788734,1.7661087866108782,1.4563380281690141,0.009205020920501461
0.27042253521126763,1.6627615062761505,0.41126760563380277,1.5991631799163177,0.6845070422535211,3.4037656903765683,0.9014084507042253,1.630962343096234,,
0.28732394366197184,1.718410041841004,0.419718309859155,1.6707112970711289,0.6901408450704227,3.364016736401673,0.9070422535211267,1.519665271966527,,
0.30422535211267604,1.8058577405857736,0.4281690140845071,1.7343096234309616,0.6957746478873239,3.2924686192468613,0.9154929577464788,1.3765690376569033,,
0.31830985915492965,1.8774058577405852,0.4338028169014084,1.758158995815899,0.7014084507042253,3.1334728033472796,0.9211267605633804,1.2652719665271963,,
0.32676056338028164,1.9012552301255226,0.4422535211267606,1.7661087866108782,0.7070422535211267,2.9983263598326353,0.9267605633802818,1.130125523012552,,
0.33521126760563386,1.9171548117154806,0.447887323943662,1.7422594142259409,0.7126760563380281,2.8870292887029283,0.9352112676056339,1.0267782426778238,,
0.34647887323943655,1.9012552301255226,0.4563380281690141,1.7263598326359828,0.7211267605633802,2.7041841004184093,0.9436619718309858,0.9790794979079491,,
0.35211267605633806,1.8615062761506271,0.4647887323943662,1.7422594142259409,0.7295774647887323,2.5849372384937235,0.9549295774647886,0.9790794979079491,,
0.36056338028169016,1.7502092050209201,0.4732394366197184,1.845606694560669,0.7380281690140844,2.4974895397489534,0.9633802816901409,0.9870292887029284,,
0.36619718309859167,1.6548117154811712,0.476056338028169,1.9489539748953968,0.7464788732394365,2.3702928870292883,0.971830985915493,0.9552301255230127,,
0.37183098591549296,1.5594142259414219,0.4816901408450704,2.0920502092050204,0.7521126760563381,2.2351464435146435,0.9830985915492958,0.8439330543933057,,
0.37746478873239436,1.4481171548117149,0.4873239436619719,2.2748953974895394,0.76056338028169,2.052301255230125,0.9943661971830986,0.7087866108786609,,
0.3830985915492959,1.3447698744769871,0.4929577464788733,2.537238493723849,0.7661971830985914,1.8774058577405852,1.0028169014084507,0.6054393305439323,,
0.3859154929577466,1.2334728033472802,0.4985915492957746,2.7995815899581586,0.771830985915493,1.718410041841004,1.008450704225352,0.5259414225941419,,
0.39154929577464787,1.130125523012552,0.504225352112676,3.1334728033472796,0.7774647887323944,1.551464435146443,1.0169014084507042,0.4623430962343096,,
0.39436619718309857,1.0267782426778238,0.5126760563380282,3.483263598326359,0.7859154929577465,1.3606694560669452,1.036619718309859,0.3669456066945602,,
0.4000000000000001,0.9313807531380753,0.5211267605633803,3.785355648535564,0.7915492957746479,1.1937238493723843,1.0507042253521126,0.30334728033472746,,
0.4056338028169015,0.8200836820083683,0.523943661971831,3.8569037656903755,0.7999999999999998,1.0267782426778238,1.0619718309859156,0.23974895397489515,,
0.41408450704225347,0.7167364016736402,0.5267605633802817,3.888702928870292,0.8084507042253521,0.8757322175732214,1.0788732394366196,0.16025104602510432,,
0.4225352112676057,0.6133891213389115,0.532394366197183,3.888702928870292,0.8169014084507042,0.7326359832635978,1.0929577464788733,0.1443514644351458,,
0.4338028169014084,0.5179916317991626,0.535211267605634,3.8569037656903755,0.8225352112676056,0.6531380753138074,1.1098591549295775,0.12845188284518816,,
0.4450704225352113,0.42259414225941416,0.5408450704225352,3.705857740585773,0.8338028169014085,0.5577405857740585,1.1295774647887324,0.10460251046025082,,
0.4563380281690141,0.319246861924686,0.5464788732394366,3.5071129707112965,0.847887323943662,0.4782426778242681,1.1633802816901408,0.06485355648535585,,
0.4704225352112677,0.22384937238493752,0.552112676056338,3.284518828451882,0.8647887323943662,0.3828451882845183,1.1915492957746479,0.05690376569037614,,
0.476056338028169,0.19205020920502047,0.5577464788732396,3.0301255230125514,0.8816901408450704,0.28744769874476983,1.2140845070422535,0.0330543933054388,,
0.4873239436619719,0.18410041841004166,0.5605633802816903,2.8075313807531375,0.8985915492957746,0.20000000000000018,1.2507042253521126,0.017154811715481166,,
0.5014084507042254,0.20000000000000018,0.5661971830985915,2.553138075313807,0.9098591549295774,0.12845188284518816,1.2788732394366198,0.017154811715481166,,
0.5126760563380282,0.2158995815899578,0.5718309859154931,2.282845188284518,0.9211267605633804,0.08075313807531348,1.304225352112676,0.025104602510459983,,
0.523943661971831,0.22384937238493752,0.5774647887323945,2.028451882845188,0.9352112676056339,0.04895397489539732,,,,
0.535211267605634,0.20000000000000018,0.5859154929577464,1.8138075313807525,0.9492957746478872,0.025104602510459983,,,,
0.5577464788732396,0.13640167364016698,0.5971830985915494,1.5753138075313804,0.9690140845070423,0.017154811715481166,,,,
0.5774647887323945,0.08870292887029319,0.6084507042253522,1.368619246861924,0.988732394366197,0.017154811715481166,,,,
0.6028169014084508,0.06485355648535585,0.6169014084507043,1.225523012552301,1.008450704225352,0.009205020920501461,,,,
0.6253521126760564,0.04895397489539732,0.6281690140845071,1.0824267782426777,,,,,,
0.647887323943662,0.0330543933054388,0.6366197183098592,0.907531380753138,,,,,,
0.6732394366197183,0.025104602510459983,0.6450704225352113,0.7485355648535559,,,,,,
0.6985915492957746,0.025104602510459983,0.6535211267605634,0.6054393305439323,,,,,,
,,0.6647887323943662,0.43849372384937224,,,,,,
,,0.6732394366197183,0.3748953974895395,,,,,,
,,0.6873239436619718,0.28744769874476983,,,,,,
,,0.7014084507042253,0.2158995815899578,,,,,,
,,0.7211267605633802,0.1443514644351458,,,,,,
,,0.7436619718309858,0.11255230125523052,,,,,,
,,0.7549295774647888,0.096652719665272,,,,,,
,,0.7774647887323944,0.05690376569037614,,,,,,
,,0.8028169014084507,0.025104602510459983,,,,,,
